timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
625693.579649875, -8.73224004149437, 1.2949582008831204, 0.0624179307371378, -0.3163743317127228, 0.21802391111850739, 0.01108965277671814
625693.5896498751, -8.617728170156479, 1.1536520485393704, 0.09579836927354336, -0.31548014283180237, 0.21212808787822723, 0.010447008535265923
625693.5996498751, -8.54677688598633, 1.0187824380956592, 0.11106632642447949, -0.321484237909317, 0.20262859761714935, 0.01380205899477005
625693.6096499168, -8.457861201167107, 0.8954390053264797, 0.05553239576518536, -0.3231876790523529, 0.18996824324131012, 0.01553392969071865
625693.6196499167, -8.439001007080078, 0.8240374672785402, -0.045357948169112206, -0.3344467282295227, 0.16410495340824127, 0.01877393200993538
625693.6296509167, -8.560548248291017, 0.7887110022827983, -0.14520054414868355, -0.33796194195747375, 0.15906372666358948, 0.013853451237082481
625693.6396509167, -8.542883809804916, 0.719404996689409, -0.3080617991834879, -0.33830124139785767, 0.14829817414283752, 0.006799004040658474
625693.6496509167, -8.512947235107422, 0.645907981004566, -0.35476424150168895, -0.34109732508659363, 0.12746256589889526, -0.0022204855922609568
625693.6596509167, -8.699158834218979, 0.6017497535794973, -0.2769269107282162, -0.3445029556751251, 0.11076854914426804, -0.0110523272305727
625693.6696509167, -8.811424205303192, 0.465832358635962, -0.24624028444290164, -0.3412298262119293, 0.1050100326538086, -0.016459491103887558
625693.6796519167, -8.888664169907571, 0.37557000523433093, -0.2471381974965334, -0.3348941504955292, 0.09308812767267227, -0.015370259061455727
625693.6896519167, -8.95332969725132, 0.296085404176265, -0.1375660539418459, -0.3228529393672943, 0.09537071734666824, -0.014076229184865952
625693.6996519167, -9.031766586899758, 0.1953447855077684, -0.06796079881489277, -0.3142698407173157, 0.08991549909114838, -0.013805119320750237
625693.7096519168, -9.176216202378274, 0.16376046543940903, 0.08876321867108346, -0.3081689774990082, 0.09123050421476364, -0.010964330285787582
625693.7196519166, -9.310188192129136, 0.16840087059885264, 0.1995327989012003, -0.3068733513355255, 0.09340284019708633, -0.0051288120448589325
625693.7296529167, -9.473949406743051, 0.21510376973077655, 0.27557481519877913, -0.30976563692092896, 0.09419271349906921, 0.001075665932148695
625693.7396529167, -9.557024892568588, 0.2972828591242433, 0.2638990218937397, -0.31269165873527527, 0.09785322844982147, -0.002824000781401992
625693.7496529167, -9.617948786616326, 0.37167822640389203, 0.2200398612767458, -0.3187774121761322, 0.0844307467341423, -0.012611867859959602
625693.7596529167, -9.787395833730699, 0.48559126976877454, 0.1672004006803036, -0.3270270824432373, 0.07230750471353531, -0.023894082754850388
625693.7696529167, -10.020162963867188, 0.58633190670982, 0.08816468305885793, -0.32727140188217163, 0.0646057054400444, -0.036531295627355576
625693.7796529167, -10.154133199453355, 0.6291428991034628, -0.10253925874829292, -0.320077121257782, 0.07264552265405655, -0.046149298548698425
625693.7896539167, -10.20517705321312, 0.6786897194758058, -0.22887580811977387, -0.3126874268054962, 0.07455828040838242, -0.04759995639324188
625693.7996539167, -10.194698842763902, 0.768053977098316, -0.27602855913341046, -0.3061150014400482, 0.08061297237873077, -0.043637968599796295
625693.8096539167, -10.165060476064683, 0.8116133948229254, -0.31584532029926776, -0.29616472125053406, 0.08145290613174438, -0.03369681537151337
625693.8196539168, -10.13647051513195, 0.8391561925224961, -0.2625562088191509, -0.2903667688369751, 0.07836151123046875, -0.021762389689683914
625693.8296539166, -10.329120483398437, 0.8662497047893704, -0.2213915913552046, -0.29193004965782166, 0.07141012698411942, -0.0172715000808239
625693.8396549167, -10.624155782461166, 0.8795720374770463, -0.22184058442711832, -0.2921963632106781, 0.0681578740477562, -0.017910126596689224
625693.8496549167, -10.701096954345704, 0.8824160866253078, -0.28800336442887786, -0.2907298803329468, 0.06410486251115799, -0.02437140792608261
625693.8596549167, -10.604247767329216, 0.7894594093412162, -0.35251869142055514, -0.29171204566955566, 0.04747661575675011, -0.02604999765753746
625693.8696549167, -10.603499323725702, 0.6484526344388724, -0.3808103712648154, -0.295742005109787, 0.028325004503130913, -0.025104502215981483
625693.8796559167, -10.693462244868279, 0.4867887612618506, -0.41793317399919033, -0.3008105158805847, 0.02668396383523941, -0.02273961529135704
625693.8896559167, -10.703491389155388, 0.34892565049231056, -0.497717042863369, -0.30176621675491333, 0.022518286481499672, -0.015266400761902332
625693.8996559167, -10.795699641108513, 0.27183603242039683, -0.520170716419816, -0.3048344552516937, 0.019052715972065926, -0.009495064616203308
625693.9096559167, -10.927425130605698, 0.2597111364081502, -0.5384320094436408, -0.3117375671863556, 0.015376865863800049, -0.005984664428979158
625693.9196559167, -11.013047078847885, 0.3061145850084722, -0.4484690883010626, -0.31646811962127686, 0.010528048500418663, 0.0009749741293489933
625693.9296569166, -11.22021626830101, 0.36209811173379425, -0.3290178546309471, -0.3176581859588623, 0.004755868576467037, -0.003328833496198058
625693.9396569167, -11.517348378896713, 0.3921857638657093, -0.24848539598286154, -0.30870890617370605, 0.006297306157648563, -0.008213337510824203
625693.9496569167, -11.69248418211937, 0.3414412327297032, -0.2603106587380171, -0.28969600796699524, 0.016454797238111496, -0.017085928469896317
625693.9596569167, -11.653714218735695, 0.20941556179895998, -0.304468612074852, -0.26782533526420593, 0.013582044281065464, -0.014725834131240845
625693.9696569167, -11.629314957261085, 0.06017596207559109, -0.21375753968954087, -0.25171610713005066, 0.016126079484820366, -0.009991675615310669
625693.9796579167, -11.811486715078354, -0.10732557021081449, -0.14160808794200422, -0.24348348379135132, 0.037537362426519394, 0.002099075820297003
625693.9896579167, -12.003985825181008, -0.26794153098016976, -0.09445541001856328, -0.23209208250045776, 0.05088139697909355, 0.013875573873519897
625693.9996579167, -12.003387070298196, -0.3757174464315176, -0.12529114030301572, -0.22967073321342468, 0.05677950009703636, 0.018959814682602882
625694.0096579167, -11.843069865703583, -0.4405327538587153, -0.26914265871047977, -0.22001272439956665, 0.05088638514280319, 0.01995610073208809
625694.0196579167, -11.569139506816864, -0.44277793848887087, -0.46762968309223657, -0.21087515354156494, 0.049699414521455765, 0.015573867596685886
625694.0296589168, -11.306736933588983, -0.46343501849099994, -0.6953065927326679, -0.2031579315662384, 0.01836542785167694, 0.012661871500313282
625694.0396589166, -11.116781947016717, -0.471218923330307, -0.8187989833205939, -0.2063950002193451, -0.03569061681628227, -0.001658211462199688
625694.0496589167, -10.979666494131088, -0.4796014551445842, -0.9364552679657937, -0.20861588418483734, -0.06276851147413254, -0.02225988544523716
625694.0596589167, -10.860065206289292, -0.5225619900785387, -1.2660692462325096, -0.19387342035770416, -0.01618822291493416, -0.04183891415596008
625694.0696589167, -10.678493957519532, -0.42466560328379277, -1.7887820396572351, -0.1624385118484497, 0.010467988438904285, -0.03484354540705681
625694.0796599167, -10.36085332274437, -0.2917419462092221, -1.9579302940517664, -0.13195277750492096, -0.002040612744167447, -0.011210121214389801
625694.0896599167, -10.129286041259766, -0.21360459845513108, -2.019153126999736, -0.11124362796545029, 0.005193290766328573, 0.004909168928861618
625694.0996599167, -10.098448995351792, -0.17333833258599043, -2.107319856584072, -0.09237220138311386, 0.027296461164951324, 0.013653391972184181
625694.1096599167, -10.139015223383904, -0.1457954252511263, -2.169141444414854, -0.08343703299760818, 0.03608906269073486, 0.008715162053704262
625694.1196599167, -10.153385340571404, -0.13876021983101966, -2.1189952844381335, -0.07786117494106293, 0.029170705005526543, -0.0043676164932549
625694.1296609167, -10.129436314702035, -0.10388256518170239, -2.0664551281929016, -0.08209595084190369, 0.02179061248898506, -0.020043738186359406
625694.1396609168, -10.026000239253044, -0.09669767104089261, -2.048043050095439, -0.08507470041513443, 0.03177027776837349, -0.029358411207795143
625694.1496609166, -9.966873779296876, -0.06466419344767929, -2.0687000204622747, -0.07258296012878418, 0.03195515647530556, -0.03109688125550747
625694.1596609167, -9.8131428784132, -0.06586181284859777, -2.089357283189893, -0.06111698970198631, 0.04805263504385948, -0.027333300560712814
625694.1696609167, -9.682763417959213, -0.13337126143276692, -2.0806751912087202, -0.06151558831334114, 0.07026688754558563, -0.016814781352877617
625694.1796619167, -9.582171428203583, -0.18905559344217182, -1.974845265671611, -0.06890612840652466, 0.08954471349716187, 0.000815877690911293
625694.1896619167, -9.345365626215935, -0.27886886240914466, -1.890870478078723, -0.07325322180986404, 0.1020083874464035, 0.015522085130214691
625694.1996619167, -9.099276199936867, -0.3818546108901501, -1.835036073625088, -0.07668018341064453, 0.10603189468383789, 0.01925557106733322
625694.2096619167, -8.974436391592025, -0.48978030642494563, -1.6832520031929017, -0.0791759192943573, 0.12518194317817688, 0.0019437344744801521
625694.2196629167, -8.84959599852562, -0.6460551481135189, -1.5708354815840722, -0.08550305664539337, 0.1259007304906845, -0.025156859308481216
625694.2296629167, -8.615632528066635, -0.7607167447172106, -1.340165089890361, -0.09489544481039047, 0.10042236745357513, -0.050189971923828125
625694.2396629167, -8.383164775371553, -0.8405009242147208, -1.1358397668600082, -0.10969489067792892, 0.08204948902130127, -0.06471139192581177
625694.2496629168, -8.221203333735467, -0.8744803734496236, -0.9765709680318833, -0.12011314183473587, 0.08875942975282669, -0.06335169076919556
625694.2596629167, -8.134682083725929, -0.9114532316476107, -0.8617600847035647, -0.12050861865282059, 0.09888849407434464, -0.05091099813580513
625694.2696639167, -8.09247103393078, -0.9824059776216746, -0.760421040058136, -0.11260627955198288, 0.11131105571985245, -0.037161026149988174
625694.2796639167, -8.108488311767578, -1.063686843328178, -0.6830316060036421, -0.106255441904068, 0.12413524091243744, -0.03127863258123398
625694.2896639167, -8.244403916001321, -1.103803493566811, -0.5622328814864159, -0.10431695729494095, 0.14044256508350372, -0.03416679427027702
625694.2996639167, -8.283921738266946, -1.0677283656969667, -0.530948304310441, -0.09995044022798538, 0.15587665140628815, -0.044480420649051666
625694.3096639167, -8.065526479482651, -1.0005181666463614, -0.5677712910622359, -0.09824007749557495, 0.1481555551290512, -0.05875606834888458
625694.3196649167, -7.78979927122593, -0.9068129909411073, -0.5427729823440314, -0.1023607850074768, 0.12696611881256104, -0.07201967388391495
625694.3296649167, -7.752077713608742, -0.8030785978585482, -0.49801663957536224, -0.11102069169282913, 0.11602731794118881, -0.08063020557165146
625694.3396649167, -7.932902272939683, -0.764608614910394, -0.4700249218940735, -0.11972896754741669, 0.11715810000896454, -0.0834619402885437
625694.3496649168, -8.152046560049058, -0.7174567227065564, -0.5001115507632494, -0.12226173281669617, 0.12390322238206863, -0.08212431520223618
625694.3596659167, -8.330625788569451, -0.6327330529689789, -0.5581909936666489, -0.11937406659126282, 0.13407330214977264, -0.08101137727499008
625694.3696659167, -8.47043505370617, -0.5755519616603851, -0.6926118303090334, -0.11126808822154999, 0.15054196119308472, -0.0805765688419342
625694.3796659167, -8.577463073730469, -0.4598425074666739, -0.8334685510396957, -0.10471537709236145, 0.1489557921886444, -0.08059866726398468
625694.3896659167, -8.665928522944451, -0.2996754666790366, -0.9508246542513371, -0.09608308970928192, 0.16424959897994995, -0.08221063762903214
625694.3996659167, -8.750802612304687, -0.187409108877182, -1.1524552879482508, -0.09019830822944641, 0.16257579624652863, -0.08371718972921371
625694.4096669167, -8.830136464834213, -0.02978683115914464, -1.283433430194855, -0.09042079746723175, 0.16488471627235413, -0.08247414231300354
625694.4196669167, -9.015600789785385, 0.08966489586979151, -1.4025850671529771, -0.09018697589635849, 0.17449872195720673, -0.08606301993131638
625694.4296669167, -9.0929898583889, 0.15178578805178405, -1.5871514059603216, -0.08424998074769974, 0.1724974513053894, -0.08651876449584961
625694.4396669167, -9.01964238524437, 0.18022648053243756, -1.6828026446700097, -0.07922539114952087, 0.15766577422618866, -0.0867248922586441
625694.4496669167, -9.066945190429688, 0.1336733066663146, -1.6687316125631333, -0.08176309615373611, 0.15628857910633087, -0.08750302344560623
625694.4596679168, -9.2495654296875, 0.057032809574157003, -1.6525652307271959, -0.07910606265068054, 0.16325540840625763, -0.08813659101724625
625694.4696679167, -9.396709442138672, 0.001797488909214735, -1.6175386548042299, -0.07635083049535751, 0.16924208402633667, -0.08615744858980179
625694.4796679167, -9.540259755849839, -0.001944756517186761, -1.553471297621727, -0.07403148710727692, 0.17425493896007538, -0.0775679498910904
625694.4896679167, -9.634264857172967, 0.043410898447036744, -1.5394005578756333, -0.07733159512281418, 0.1873335838317871, -0.0694020539522171
625694.4996679167, -9.601932093501091, 0.03368125950917602, -1.5962824179232122, -0.07727646827697754, 0.17554989457130432, -0.054861195385456085
625694.5096689167, -9.556277618408204, 0.008383765211328864, -1.648823158890009, -0.0828152745962143, 0.15480326116085052, -0.05517749488353729
625694.5196689167, -9.73096201658249, -0.0758910302259028, -1.6627446484565735, -0.08864492923021317, 0.13455498218536377, -0.05995307117700577
625694.5296689167, -9.921816304922105, -0.0425102171022445, -1.6579540246725084, -0.09104583412408829, 0.14422595500946045, -0.06721197813749313
625694.5396689167, -9.990523427724838, -0.045653862962499264, -1.7765080761909486, -0.0843607634305954, 0.14615222811698914, -0.0646047443151474
625694.5496699167, -9.912684123516083, 0.00658766501583159, -1.8380294094979763, -0.07666800171136856, 0.1442452073097229, -0.05323685705661774
625694.5596699168, -9.838289414048196, 0.02425099801272154, -1.8285993124544622, -0.06948598474264145, 0.14339591562747955, -0.03343998268246651
625694.5696699168, -9.840985565185548, -0.008830328034237028, -1.78593788087368, -0.0637977123260498, 0.14320871233940125, -0.02187124826014042
625694.5796699167, -9.897566732168197, -0.11256446530111135, -1.7197756125032904, -0.059457555413246155, 0.12324752658605576, -0.01664026826620102
625694.5896699167, -10.10578315794468, -0.23141757449135186, -1.5813136920332909, -0.06121522933244705, 0.11001046746969223, -0.023885540664196014
625694.5996709167, -10.369234721660614, -0.32407471901737156, -1.490003280043602, -0.06658416241407394, 0.09987367689609528, -0.035971496254205704
625694.6096702917, -10.42027857542038, -0.3950271909032017, -1.473837044388056, -0.07109857350587845, 0.08763748407363892, -0.04401262104511261
625694.6196702917, -10.392736435532571, -0.4155346187297255, -1.5602071438729763, -0.07002905011177063, 0.07757233083248138, -0.04529733210802078
625694.6296702917, -10.43988896727562, -0.41104381092824044, -1.698669210523367, -0.07227082550525665, 0.08080712705850601, -0.03816499933600426
625694.6396712917, -10.420428264141083, -0.42750959761440754, -1.840724391192198, -0.06843453645706177, 0.08374965190887451, -0.02596266381442547
625694.6496712917, -10.405460561513902, -0.4489152217190713, -1.9790367691218853, -0.06562987715005875, 0.07867395877838135, -0.01602599024772644
625694.6596712917, -10.507996165752411, -0.44921460829675197, -2.046995448321104, -0.05974402278661728, 0.07980340719223022, -0.013636867515742779
625694.6696712917, -10.5156314599514, -0.46493189656175676, -2.1544713650643827, -0.05270679295063019, 0.07677222788333893, -0.018391523510217667
625694.6796712917, -10.472071457505226, -0.47526035433635117, -2.1915946063399314, -0.049611400812864304, 0.06258983165025711, -0.023084543645381927
625694.6896722917, -10.519824498295785, -0.4481667963881046, -2.147137202471495, -0.051372405141592026, 0.04478016495704651, -0.025393089279532433
625694.6996722918, -10.661128896474839, -0.3740708522312343, -2.180966853350401, -0.05621296912431717, 0.0410085991024971, -0.028535885736346245
625694.7096722916, -10.709478353261948, -0.26494772915728393, -2.2481766504049303, -0.052656061947345734, 0.04118053987622261, -0.0295422226190567
625694.7196722917, -10.601703059077263, -0.16330915632192047, -2.278264375627041, -0.04834440350532532, 0.03816770762205124, -0.025305133312940598
625694.7296722917, -10.608438466787339, -0.08891382101923227, -2.2153946743905544, -0.04194732755422592, 0.027638515457510948, -0.02446836233139038
625694.7396732917, -10.639124069809915, -0.09445240418426692, -2.051634921580553, -0.038484152406454086, 0.025557521730661392, -0.02421482652425766
625694.7496732917, -10.727590103745461, -0.12229440116789192, -1.8435677459836006, -0.03784620761871338, 0.012246805243194103, -0.02095269039273262
625694.7596732917, -10.965744858384133, -0.11421124222688378, -1.5938876907527448, -0.041067834943532944, 0.012805270031094551, -0.020134035497903824
625694.7696732917, -11.121422297358514, -0.08487211135681719, -1.430876381546259, -0.04645227640867233, 0.030636440962553024, -0.01877974160015583
625694.7796742917, -11.027267507314683, -0.0508927215076983, -1.3498949298262597, -0.04534094035625458, 0.03920223191380501, -0.009334041737020016
625694.7896742917, -10.908713455796242, 0.08861691950820387, -1.2847803363204002, -0.04902276024222374, 0.04937896877527237, -0.0010662581771612167
625694.7996742917, -10.849287033677102, 0.21151161045301706, -1.2241559658944607, -0.0524478517472744, 0.054886918514966965, 0.00400013942271471
625694.8096742918, -10.622360102534294, 0.366738800117746, -1.2701109878718853, -0.053006723523139954, 0.05418886989355087, 0.007955205626785755
625694.8196742916, -10.367888692617417, 0.508344343607314, -1.3497448025643826, -0.05772611126303673, 0.034039661288261414, 0.003128758631646633
625694.8296752917, -10.189310048818589, 0.6753969513438642, -1.4494377829134466, -0.05342831835150719, 0.016124023124575615, -0.008379108272492886
625694.8396752917, -9.947862727046013, 0.7738920564763249, -1.621430123001337, -0.04861625283956528, -0.00048584718024358153, -0.020616866648197174
625694.8496752917, -9.786646805405617, 0.892744836760685, -1.705705165117979, -0.0454174168407917, -0.015324312262237072, -0.030526410788297653
625694.8596752917, -9.805957235097885, 0.988695265618153, -1.7091478595137597, -0.042419496923685074, -0.012604160234332085, -0.03415603190660477
625694.8696762917, -9.77257781982422, 1.0846459000417963, -1.733097762465477, -0.04771328344941139, 0.009032080881297588, -0.02769041247665882
625694.8796762917, -9.760452448725701, 1.205594459460117, -1.6965742993354798, -0.05444468930363655, 0.013564514927566051, -0.014883536845445633
625694.8896762917, -9.76209843993187, 1.3422600147826598, -1.656756368726492, -0.06469196826219559, 0.03304155543446541, -0.001340602058917284
625694.8996762917, -9.723329645991326, 1.4391087769623847, -1.7574973163008691, -0.0710340142250061, 0.04624044522643089, 0.010019111447036266
625694.9096762917, -9.646689605712892, 1.5259282441064717, -1.856591249406338, -0.07667025923728943, 0.06370245665311813, 0.014300903305411339
625694.9196772916, -9.432932358384132, 1.562601839066483, -1.9760428485274315, -0.0881655290722847, 0.07071509957313538, 0.009845435619354248
625694.9296772917, -9.272915700674057, 1.5078159637190403, -1.9592777118086815, -0.10448681563138962, 0.0692221075296402, -0.0029569463804364204
625694.9396772917, -9.308242238759995, 1.445545250340365, -1.8848821252584458, -0.11654481291770935, 0.054871927946805954, -0.010148013941943645
625694.9496772917, -9.312432938218118, 1.4132124364189804, -1.7932727743685246, -0.12786494195461273, 0.06463911384344101, -0.009205297566950321
625694.9596782917, -9.263485895991327, 1.364264215612784, -1.7643831436336042, -0.13705231249332428, 0.07177186012268066, -0.00037904921919107437
625694.9696782917, -9.254953054189683, 1.4087219666596502, -1.629663002640009, -0.14480140805244446, 0.0860055461525917, 0.019702252000570297
625694.9796782917, -9.276208852529527, 1.3965970797836782, -1.626369704604149, -0.1485559195280075, 0.09551569819450378, 0.039183810353279114
625694.9896782917, -9.37126119017601, 1.3542351078707726, -1.6497211450338365, -0.1523701697587967, 0.12380144745111465, 0.04931625723838806
625694.9996792917, -9.41676656126976, 1.3157652619667353, -1.7673764795064928, -0.14959728717803955, 0.12832136452198029, 0.053724322468042374
625695.0096792917, -9.281747335195542, 1.2895696079358459, -1.7817461581528187, -0.14509780704975128, 0.1292099803686142, 0.04987309128046036
625695.0196792918, -9.187144063711166, 1.2256525059230625, -1.8468614825606346, -0.13874110579490662, 0.12164155393838882, 0.03880365937948227
625695.0296792916, -9.026229273676872, 1.1430243320949376, -1.8208159375190736, -0.13095413148403168, 0.11878599971532822, 0.028656521812081337
625695.0396792917, -8.890461019277573, 1.0243213227577508, -1.778303317576647, -0.127997487783432, 0.10977279394865036, 0.02151232399046421
625695.0496802917, -8.821454519033432, 0.8505325901135803, -1.5946356958150865, -0.13087038695812225, 0.09644576162099838, 0.01648070104420185
625695.0596802917, -8.79256459593773, 0.711621530391276, -1.3301360186934472, -0.13586939871311188, 0.10129138082265854, 0.013264933601021767
625695.0696802917, -8.767565994858742, 0.5695668065361679, -1.1681726767122746, -0.13288138806819916, 0.09435854852199554, 0.013398322276771069
625695.0796802917, -8.803941523432732, 0.5336416232027114, -1.0571037921309472, -0.12352623790502548, 0.1040915995836258, 0.016998115926980972
625695.0896812917, -8.75664047241211, 0.5370844272337855, -1.1365882104635239, -0.11142543703317642, 0.12147995829582214, 0.019602876156568527
625695.0996812917, -8.55979863524437, 0.6261493074148894, -1.2575365506112577, -0.09940605610609055, 0.1218181848526001, 0.029172144830226898
625695.1096812917, -8.38496220946312, 0.7342244358547032, -1.2930130697786808, -0.09647238999605179, 0.12543712556362152, 0.029839877039194107
625695.1196812917, -8.373287073969841, 0.7830229039862753, -1.344655239880085, -0.09707639366388321, 0.11590167880058289, 0.027483515441417694
625695.1296812918, -8.319997304677964, 0.8400543613918126, -1.3983934906125068, -0.09238866716623306, 0.10126309096813202, 0.013977520167827606
625695.1396822917, -8.321494191884995, 0.8472396392561495, -1.401088764667511, -0.08596565574407578, 0.0928560271859169, -0.0018336677458137274
625695.1496822917, -8.393644155263901, 0.8402042145654559, -1.3648636557161808, -0.07945235073566437, 0.0926644429564476, -0.014019987545907497
625695.1596822917, -8.425678126215935, 0.840653335545212, -1.3076827105879785, -0.07236248254776001, 0.08811576664447784, -0.016977693885564804
625695.1696822917, -8.337660573720932, 0.826582449618727, -1.2187674643099309, -0.06602509319782257, 0.09539743512868881, -0.013251817785203457
625695.1796832917, -8.266109365224839, 0.7780832492932678, -1.1508084927499296, -0.06448632478713989, 0.08901490271091461, -0.0011709206737577915
625695.1896832917, -8.363256175518035, 0.7674554049409926, -1.0362966214120388, -0.07102774828672409, 0.09160219877958298, 0.007305273786187172
625695.1996832917, -8.547075093984605, 0.7246445587277413, -1.040787429213524, -0.07212896645069122, 0.10609618574380875, 0.00991410668939352
625695.2096832917, -8.641826884746552, 0.7098252840153874, -1.1394322961568832, -0.06964237242937088, 0.10912314057350159, 0.013210301287472248
625695.2196842917, -8.587640152573586, 0.7077295688353479, -1.2261020654439927, -0.07053213566541672, 0.09693358093500137, 0.007222183048725128
625695.2296842918, -8.645719960927964, 0.7298836456798017, -1.2817865619063378, -0.07615513354539871, 0.08378351479768753, 0.003649248741567135
625695.2396842916, -8.799749069809915, 0.7370685215480626, -1.259182687997818, -0.07843214273452759, 0.07675863057374954, 0.00012588640674948692
625695.2496842917, -8.925487010478975, 0.7376673312485218, -1.2945098108053208, -0.07986094057559967, 0.07697547972202301, -0.0010982532985508442
625695.2596842917, -9.066494954824448, 0.7710478246025741, -1.2828339444100858, -0.0726027637720108, 0.083310067653656, -0.00024471012875437737
625695.2696852917, -9.136099625229836, 0.8060749669745565, -1.249453798234463, -0.06001497805118561, 0.08944213390350342, -0.00015165330842137337
625695.2796852917, -9.15810328245163, 0.7360207735933364, -1.224455343335867, -0.048430491238832474, 0.08339568972587585, 0.006214899942278862
625695.2896852917, -9.286387100815773, 0.6854260408133269, -1.1192243188619615, -0.044878508895635605, 0.07423899322748184, 0.0037894072011113167
625695.2996852917, -9.595495478510857, 0.5951635777764023, -1.0247711746394634, -0.05212576687335968, 0.06092238798737526, -0.0023824688978493214
625695.3096862917, -9.907447357177736, 0.5119367587007583, -1.0117482559382915, -0.06064910069108009, 0.0514557808637619, -0.015658780932426453
625695.3196862917, -10.040818837881089, 0.5544483371078969, -1.0958731707930565, -0.07423308491706848, 0.041733380407094955, -0.0232277512550354
625695.3296862917, -10.019263662099839, 0.6788397919200361, -1.2147258688509466, -0.0812121331691742, 0.03831500560045242, -0.025355156511068344
625695.3396862918, -9.966872609853745, 0.8114640532806516, -1.3894124597311022, -0.09234867244958878, 0.037314724177122116, -0.019279420375823975
625695.3496872917, -10.02554941892624, 0.8663996858708561, -1.5067682705819607, -0.09834951162338257, 0.0372994989156723, -0.011830185540020466
625695.3596872917, -10.153384755849839, 0.825534646846354, -1.6015219616889955, -0.09261918812990189, 0.03435404226183891, -0.009611506015062332
625695.3696872917, -10.286309509277345, 0.7569771214015782, -1.6877423724532128, -0.07702424377202988, 0.041408758610486984, -0.014405728317797184
625695.3796872917, -10.337352778315545, 0.6599788852035999, -1.7157337246835234, -0.06258618831634521, 0.048564404249191284, -0.019631382077932358
625695.3896872917, -10.38480351805687, 0.591122165042907, -1.655559297502041, -0.054435357451438904, 0.04518919438123703, -0.018998883664608
625695.3996882917, -10.534641927480699, 0.6132760957069695, -1.5061695156991484, -0.05735950917005539, 0.04216704145073891, -0.013262167572975159
625695.4096882917, -10.714717458486557, 0.614772946368903, -1.4075247949361802, -0.0664202868938446, 0.044703204184770584, -0.009406290017068386
625695.4196882917, -10.875932210683823, 0.6016002475842834, -1.411865767836571, -0.07452375441789627, 0.03679121658205986, -0.008272049948573112
625695.4296882917, -11.054811401367187, 0.5831886993907393, -1.3825272171199323, -0.079705610871315, 0.029525497928261757, -0.01632620394229889
625695.4396892918, -11.219318720698357, 0.5786979098618031, -1.3906102618575096, -0.08282391726970673, 0.021642541512846947, -0.031053217127919197
625695.4496892917, -11.344308802485466, 0.5403776521794498, -1.311574763506651, -0.07994343340396881, 0.025434449315071106, -0.04814808815717697
625695.4596892917, -11.437713979482652, 0.513284030277282, -1.2585843716561795, -0.07746642827987671, 0.02775326371192932, -0.056057143956422806
625695.4696892917, -11.42618677854538, 0.45864759240299463, -1.15514946565032, -0.07619485259056091, 0.03898727148771286, -0.05125231295824051
625695.4796902917, -11.460465495586396, 0.3646429844386876, -1.1505088229477407, -0.08119893819093704, 0.0570211336016655, -0.03217821940779686
625695.4896902917, -11.43412086546421, 0.3073124419525266, -1.1958647976815702, -0.08804940432310104, 0.06079276651144028, -0.000264645554125309
625695.4996902917, -11.326494675278663, 0.22124139100313187, -1.313969344496727, -0.09697365760803223, 0.05329383909702301, 0.02094876393675804
625695.5096902917, -11.347450511455536, 0.08083338925614954, -1.5344608300924303, -0.11916424334049225, 0.04391565918922424, 0.022517483681440353
625695.5196912917, -11.351193898916245, -0.07783674605190755, -1.8104869772493841, -0.13391496241092682, 0.03606119751930237, -0.0021750801242887974
625695.5296912917, -11.123067703843118, -0.19249839747324587, -2.198330160230398, -0.1430642157793045, 0.03230791538953781, -0.03831257298588753
625695.5396912917, -10.802285360097885, -0.3071599392592907, -2.6063821975886823, -0.15100762248039246, 0.019157761707901955, -0.06685101240873337
625695.5496912918, -10.480455780029297, -0.38799177534878254, -2.9056096579134465, -0.15248627960681915, 0.00327990367077291, -0.07789327949285507
625695.5596912917, -10.13766744017601, -0.4635847072117031, -3.199299074113369, -0.15157200396060944, 0.010077356360852718, -0.07036319375038147
625695.5696922917, -9.927205098867416, -0.5281004361994565, -3.5001734027266505, -0.15653903782367706, 0.04041503369808197, -0.04775192588567734
625695.5796922917, -9.825267080068588, -0.5644747953303159, -3.6751589325070384, -0.1575012356042862, 0.059105630964040756, -0.021994631737470627
625695.5896922917, -9.61076197385788, -0.6231528103910386, -3.7562900729477406, -0.1644391566514969, 0.06939863413572311, -0.00796453095972538
625695.5996922917, -9.628276723623276, -0.7132652740739286, -3.7269510836899284, -0.18062585592269897, 0.05843067169189453, -0.007099003531038761
625695.60969325, -9.80595665037632, -0.7807750150188804, -3.553012936413288, -0.1954660713672638, 0.05569477379322052, -0.03074345365166664
625695.61969325, -9.935737355947495, -0.8577148895524442, -3.3870084375143055, -0.20089119672775269, 0.04785655811429024, -0.057974278926849365
625695.62969325, -10.043513234853744, -0.8532241548411549, -3.139273897111416, -0.20667842030525208, 0.05267338082194328, -0.07863074541091919
625695.6396932501, -10.104884440898896, -0.8155028530396522, -2.9761126068234445, -0.20978818833827972, 0.07522343099117279, -0.08166249096393585
625695.6496942501, -9.973757706284523, -0.8111617887765169, -2.9133931790292262, -0.205961212515831, 0.09596143662929535, -0.0645717978477478
625695.6596942501, -9.75087120115757, -0.7923010647855699, -2.8488771942257882, -0.20740917325019836, 0.11343204230070114, -0.041177261620759964
